id,user,ascent_stats,breeze_stats,icebox_stats,split_stats,sunset_stats,bind_stats,lotus_stats
10971,RieNs,,"{'RND': '39', 'KPR': '1.03', 'APR': '0.46', 'FKPR': '0.21', 'KMAX': '22'}","{'RND': '59', 'KPR': '0.61', 'APR': '0.24', 'FKPR': '0.08', 'KMAX': '15'}","{'RND': '58', 'KPR': '0.48', 'APR': '0.36', 'FKPR': '0.07', 'KMAX': '11'}","{'RND': '155', 'KPR': '0.83', 'APR': '0.36', 'FKPR': '0.07', 'KMAX': '24'}","{'RND': '44', 'KPR': '0.61', 'APR': '0.45', 'FKPR': '0.09', 'KMAX': '20'}","{'RND': '97', 'KPR': '0.72', 'APR': '0.27', 'FKPR': '0.14', 'KMAX': '25'}"
29873,benjyfishy,,"{'RND': '39', 'KPR': '0.64', 'APR': '0.18', 'FKPR': '0.15', 'KMAX': '15'}","{'RND': '59', 'KPR': '0.83', 'APR': '0.08', 'FKPR': '0.00', 'KMAX': '19'}","{'RND': '58', 'KPR': '0.67', 'APR': '0.21', 'FKPR': '0.09', 'KMAX': '21'}","{'RND': '155', 'KPR': '0.89', 'APR': '0.22', 'FKPR': '0.10', 'KMAX': '28'}","{'RND': '44', 'KPR': '0.68', 'APR': '0.36', 'FKPR': '0.11', 'KMAX': '18'}","{'RND': '97', 'KPR': '0.72', 'APR': '0.09', 'FKPR': '0.05', 'KMAX': '24'}"
12323,RvK,"{'RND': '21', 'KPR': '0.29', 'APR': '0.24', 'FKPR': '0.00', 'KMAX': '6'}","{'RND': '28', 'KPR': '0.82', 'APR': '0.11', 'FKPR': '0.14', 'KMAX': '23'}",,"{'RND': '23', 'KPR': '0.83', 'APR': '0.26', 'FKPR': '0.22', 'KMAX': '19'}",,,"{'RND': '40', 'KPR': '0.65', 'APR': '0.43', 'FKPR': '0.13', 'KMAX': '16'}"
4089,DOXZ3R,"{'RND': '21', 'KPR': '0.62', 'APR': '0.19', 'FKPR': '0.10', 'KMAX': '13'}","{'RND': '28', 'KPR': '0.64', 'APR': '0.18', 'FKPR': '0.00', 'KMAX': '18'}",,"{'RND': '23', 'KPR': '0.65', 'APR': '0.35', 'FKPR': '0.00', 'KMAX': '15'}",,,"{'RND': '40', 'KPR': '0.40', 'APR': '0.48', 'FKPR': '0.05', 'KMAX': '13'}"
10790,LBY,"{'RND': '21', 'KPR': '0.52', 'APR': '0.38', 'FKPR': '0.00', 'KMAX': '11'}","{'RND': '28', 'KPR': '0.96', 'APR': '0.14', 'FKPR': '0.11', 'KMAX': '27'}",,"{'RND': '23', 'KPR': '0.48', 'APR': '0.22', 'FKPR': '0.09', 'KMAX': '11'}",,,"{'RND': '40', 'KPR': '0.48', 'APR': '0.18', 'FKPR': '0.00', 'KMAX': '12'}"
2252,Anq,"{'RND': '21', 'KPR': '0.52', 'APR': '0.10', 'FKPR': '0.05', 'KMAX': '11'}","{'RND': '28', 'KPR': '0.50', 'APR': '0.18', 'FKPR': '0.14', 'KMAX': '14'}",,"{'RND': '23', 'KPR': '0.87', 'APR': '0.22', 'FKPR': '0.13', 'KMAX': '20'}",,,"{'RND': '40', 'KPR': '0.83', 'APR': '0.15', 'FKPR': '0.20', 'KMAX': '25'}"
30286,karam1l,"{'RND': '21', 'KPR': '0.90', 'APR': '0.19', 'FKPR': '0.19', 'KMAX': '19'}","{'RND': '28', 'KPR': '0.46', 'APR': '0.14', 'FKPR': '0.14', 'KMAX': '13'}",,"{'RND': '23', 'KPR': '0.43', 'APR': '0.39', 'FKPR': '0.09', 'KMAX': '10'}",,,"{'RND': '40', 'KPR': '0.85', 'APR': '0.15', 'FKPR': '0.10', 'KMAX': '25'}"
1745,adrnking,"{'RND': '46', 'KPR': '0.80', 'APR': '0.13', 'FKPR': '0.11', 'KMAX': '21'}","{'RND': '24', 'KPR': '0.67', 'APR': '0.13', 'FKPR': '0.04', 'KMAX': '16'}","{'RND': '54', 'KPR': '0.94', 'APR': '0.20', 'FKPR': '0.04', 'KMAX': '27'}","{'RND': '48', 'KPR': '0.71', 'APR': '0.38', 'FKPR': '0.06', 'KMAX': '20'}",,"{'RND': '106', 'KPR': '0.84', 'APR': '0.28', 'FKPR': '0.14', 'KMAX': '19'}","{'RND': '56', 'KPR': '0.64', 'APR': '0.23', 'FKPR': '0.07', 'KMAX': '15'}"
3639,Hoax,"{'RND': '46', 'KPR': '0.59', 'APR': '0.28', 'FKPR': '0.07', 'KMAX': '19'}","{'RND': '24', 'KPR': '0.46', 'APR': '0.21', 'FKPR': '0.04', 'KMAX': '11'}","{'RND': '54', 'KPR': '0.65', 'APR': '0.48', 'FKPR': '0.09', 'KMAX': '18'}","{'RND': '48', 'KPR': '0.92', 'APR': '0.50', 'FKPR': '0.06', 'KMAX': '25'}",,"{'RND': '106', 'KPR': '0.58', 'APR': '0.54', 'FKPR': '0.06', 'KMAX': '12'}","{'RND': '56', 'KPR': '0.77', 'APR': '0.23', 'FKPR': '0.09', 'KMAX': '15'}"
10758,Kohliii,"{'RND': '46', 'KPR': '0.76', 'APR': '0.63', 'FKPR': '0.11', 'KMAX': '19'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.38', 'FKPR': '0.00', 'KMAX': '15'}","{'RND': '54', 'KPR': '0.70', 'APR': '0.20', 'FKPR': '0.02', 'KMAX': '25'}","{'RND': '48', 'KPR': '0.73', 'APR': '0.42', 'FKPR': '0.04', 'KMAX': '22'}",,"{'RND': '106', 'KPR': '0.78', 'APR': '0.48', 'FKPR': '0.10', 'KMAX': '21'}","{'RND': '56', 'KPR': '0.64', 'APR': '0.32', 'FKPR': '0.05', 'KMAX': '13'}"
27336,Venka,"{'RND': '46', 'KPR': '0.63', 'APR': '0.13', 'FKPR': '0.20', 'KMAX': '16'}","{'RND': '24', 'KPR': '0.88', 'APR': '0.08', 'FKPR': '0.21', 'KMAX': '21'}","{'RND': '54', 'KPR': '0.80', 'APR': '0.11', 'FKPR': '0.31', 'KMAX': '22'}","{'RND': '48', 'KPR': '0.56', 'APR': '0.25', 'FKPR': '0.17', 'KMAX': '14'}",,"{'RND': '106', 'KPR': '0.79', 'APR': '0.15', 'FKPR': '0.25', 'KMAX': '21'}","{'RND': '40', 'KPR': '0.85', 'APR': '0.15', 'FKPR': '0.08', 'KMAX': '18'}"
9263,sayoo,"{'RND': '46', 'KPR': '0.72', 'APR': '0.13', 'FKPR': '0.07', 'KMAX': '20'}","{'RND': '24', 'KPR': '0.83', 'APR': '0.21', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '54', 'KPR': '0.67', 'APR': '0.30', 'FKPR': '0.17', 'KMAX': '19'}","{'RND': '48', 'KPR': '0.65', 'APR': '0.19', 'FKPR': '0.17', 'KMAX': '18'}",,"{'RND': '106', 'KPR': '0.68', 'APR': '0.18', 'FKPR': '0.06', 'KMAX': '21'}","{'RND': '56', 'KPR': '0.52', 'APR': '0.18', 'FKPR': '0.18', 'KMAX': '19'}"
12320,FOX,,,,,,,"{'RND': '16', 'KPR': '0.19', 'APR': '0.00', 'FKPR': '0.06', 'KMAX': '3'}"
4720,Haodong,"{'RND': '66', 'KPR': '0.70', 'APR': '0.45', 'FKPR': '', 'KMAX': '20'}","{'RND': '45', 'KPR': '0.49', 'APR': '0.18', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '57', 'KPR': '0.40', 'APR': '0.30', 'FKPR': '0.06', 'KMAX': '13'}","{'RND': '83', 'KPR': '0.48', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '81', 'KPR': '0.52', 'APR': '0.32', 'FKPR': '0.03', 'KMAX': '14'}","{'RND': '63', 'KPR': '0.70', 'APR': '0.30', 'FKPR': '0.14', 'KMAX': '19'}",
3520,ZmjjKK,"{'RND': '66', 'KPR': '0.95', 'APR': '0.27', 'FKPR': '', 'KMAX': '27'}","{'RND': '45', 'KPR': '1.02', 'APR': '0.11', 'FKPR': '0.21', 'KMAX': '30'}","{'RND': '57', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '0.19', 'KMAX': '25'}","{'RND': '83', 'KPR': '1.00', 'APR': '0.31', 'FKPR': '0.23', 'KMAX': '30'}","{'RND': '81', 'KPR': '0.89', 'APR': '0.12', 'FKPR': '0.16', 'KMAX': '26'}","{'RND': '63', 'KPR': '0.78', 'APR': '0.54', 'FKPR': '0.14', 'KMAX': '21'}",
3017,nobody,"{'RND': '66', 'KPR': '0.70', 'APR': '0.29', 'FKPR': '', 'KMAX': '27'}","{'RND': '45', 'KPR': '0.56', 'APR': '0.18', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '57', 'KPR': '0.79', 'APR': '0.18', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '83', 'KPR': '0.86', 'APR': '0.33', 'FKPR': '0.13', 'KMAX': '28'}","{'RND': '81', 'KPR': '0.64', 'APR': '0.19', 'FKPR': '0.08', 'KMAX': '19'}","{'RND': '63', 'KPR': '0.51', 'APR': '0.35', 'FKPR': '0.00', 'KMAX': '17'}",
29401,Muggle,,,,,,,
15559,CHICHOO,"{'RND': '66', 'KPR': '0.65', 'APR': '0.29', 'FKPR': '', 'KMAX': '22'}","{'RND': '45', 'KPR': '0.71', 'APR': '0.11', 'FKPR': '0.00', 'KMAX': '24'}","{'RND': '57', 'KPR': '0.67', 'APR': '0.12', 'FKPR': '0.08', 'KMAX': '16'}","{'RND': '83', 'KPR': '0.58', 'APR': '0.24', 'FKPR': '0.13', 'KMAX': '15'}","{'RND': '81', 'KPR': '0.62', 'APR': '0.22', 'FKPR': '0.05', 'KMAX': '19'}","{'RND': '63', 'KPR': '0.86', 'APR': '0.46', 'FKPR': '0.05', 'KMAX': '23'}",
4742,Smoggy,"{'RND': '66', 'KPR': '0.94', 'APR': '0.38', 'FKPR': '', 'KMAX': '24'}","{'RND': '45', 'KPR': '0.53', 'APR': '0.49', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '57', 'KPR': '0.84', 'APR': '0.53', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '83', 'KPR': '0.76', 'APR': '0.35', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '81', 'KPR': '0.67', 'APR': '0.49', 'FKPR': '0.03', 'KMAX': '16'}","{'RND': '63', 'KPR': '0.76', 'APR': '0.13', 'FKPR': '0.27', 'KMAX': '19'}",
25949,bunt,,"{'RND': '21', 'KPR': '0.57', 'APR': '0.43', 'FKPR': '', 'KMAX': '12'}","{'RND': '24', 'KPR': '0.58', 'APR': '0.21', 'FKPR': '', 'KMAX': '14'}",,"{'RND': '24', 'KPR': '0.92', 'APR': '0.46', 'FKPR': '', 'KMAX': '22'}","{'RND': '20', 'KPR': '1.20', 'APR': '0.45', 'FKPR': '', 'KMAX': '24'}","{'RND': '24', 'KPR': '0.50', 'APR': '0.29', 'FKPR': '', 'KMAX': '12'}"
14431,monk,,"{'RND': '21', 'KPR': '0.71', 'APR': '0.05', 'FKPR': '', 'KMAX': '15'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.29', 'FKPR': '', 'KMAX': '15'}",,"{'RND': '24', 'KPR': '0.79', 'APR': '0.63', 'FKPR': '', 'KMAX': '19'}","{'RND': '20', 'KPR': '0.70', 'APR': '0.45', 'FKPR': '', 'KMAX': '14'}","{'RND': '24', 'KPR': '0.33', 'APR': '0.42', 'FKPR': '', 'KMAX': '8'}"
10821,deLb,,"{'RND': '21', 'KPR': '0.86', 'APR': '0.10', 'FKPR': '', 'KMAX': '18'}","{'RND': '24', 'KPR': '1.04', 'APR': '0.29', 'FKPR': '', 'KMAX': '25'}",,"{'RND': '24', 'KPR': '0.79', 'APR': '0.25', 'FKPR': '', 'KMAX': '19'}","{'RND': '20', 'KPR': '0.85', 'APR': '0.25', 'FKPR': '', 'KMAX': '17'}","{'RND': '24', 'KPR': '0.79', 'APR': '0.04', 'FKPR': '', 'KMAX': '19'}"
4881,Spitfires,,"{'RND': '21', 'KPR': '1.00', 'APR': '0.29', 'FKPR': '', 'KMAX': '21'}","{'RND': '24', 'KPR': '0.46', 'APR': '0.13', 'FKPR': '', 'KMAX': '11'}",,"{'RND': '24', 'KPR': '0.67', 'APR': '0.21', 'FKPR': '', 'KMAX': '16'}","{'RND': '20', 'KPR': '0.45', 'APR': '0.15', 'FKPR': '', 'KMAX': '9'}","{'RND': '24', 'KPR': '0.88', 'APR': '0.17', 'FKPR': '', 'KMAX': '21'}"
3049,sword9,,"{'RND': '21', 'KPR': '0.38', 'APR': '0.52', 'FKPR': '', 'KMAX': '8'}","{'RND': '24', 'KPR': '0.63', 'APR': '0.63', 'FKPR': '', 'KMAX': '15'}",,"{'RND': '24', 'KPR': '0.63', 'APR': '0.42', 'FKPR': '', 'KMAX': '15'}","{'RND': '20', 'KPR': '0.70', 'APR': '0.30', 'FKPR': '', 'KMAX': '14'}","{'RND': '24', 'KPR': '0.67', 'APR': '0.33', 'FKPR': '', 'KMAX': '16'}"
5009,LuffysaN,"{'RND': '22', 'KPR': '0.73', 'APR': '0.41', 'FKPR': '0.00', 'KMAX': '16'}","{'RND': '32', 'KPR': '0.38', 'APR': '0.16', 'FKPR': '0.00', 'KMAX': '6'}",,"{'RND': '18', 'KPR': '0.44', 'APR': '0.17', 'FKPR': '0.00', 'KMAX': '8'}",,,"{'RND': '43', 'KPR': '0.63', 'APR': '0.28', 'FKPR': '0.05', 'KMAX': '16'}"
40631,Surve,,,,,,,
7485,ezzy,"{'RND': '22', 'KPR': '0.55', 'APR': '0.14', 'FKPR': '0.18', 'KMAX': '12'}","{'RND': '32', 'KPR': '0.44', 'APR': '0.13', 'FKPR': '0.13', 'KMAX': '12'}",,"{'RND': '18', 'KPR': '0.72', 'APR': '0.22', 'FKPR': '0.17', 'KMAX': '13'}",,,"{'RND': '43', 'KPR': '0.63', 'APR': '0.19', 'FKPR': '0.12', 'KMAX': '16'}"
30877,LilBOii,,,,,,,
5536,Whimp,"{'RND': '22', 'KPR': '0.59', 'APR': '0.36', 'FKPR': '0.00', 'KMAX': '13'}","{'RND': '32', 'KPR': '0.63', 'APR': '0.03', 'FKPR': '0.03', 'KMAX': '13'}",,"{'RND': '18', 'KPR': '0.44', 'APR': '0.61', 'FKPR': '0.00', 'KMAX': '8'}",,,"{'RND': '43', 'KPR': '0.44', 'APR': '0.33', 'FKPR': '0.02', 'KMAX': '10'}"
4693,blackhawk,"{'RND': '22', 'KPR': '0.68', 'APR': '0.36', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '32', 'KPR': '0.41', 'APR': '0.13', 'FKPR': '0.06', 'KMAX': '9'}",,"{'RND': '18', 'KPR': '0.72', 'APR': '0.11', 'FKPR': '0.11', 'KMAX': '13'}",,,"{'RND': '43', 'KPR': '0.49', 'APR': '0.35', 'FKPR': '0.02', 'KMAX': '13'}"
30575,r1seN,"{'RND': '22', 'KPR': '0.59', 'APR': '0.23', 'FKPR': '0.00', 'KMAX': '13'}","{'RND': '32', 'KPR': '0.47', 'APR': '0.03', 'FKPR': '0.13', 'KMAX': '12'}",,"{'RND': '18', 'KPR': '0.78', 'APR': '0.11', 'FKPR': '0.17', 'KMAX': '14'}",,,"{'RND': '43', 'KPR': '0.74', 'APR': '0.14', 'FKPR': '0.09', 'KMAX': '17'}"
3271,Excali,"{'RND': '66', 'KPR': '0.97', 'APR': '0.11', 'FKPR': '0.26', 'KMAX': '25'}","{'RND': '43', 'KPR': '0.51', 'APR': '0.28', 'FKPR': '0.02', 'KMAX': '17'}","{'RND': '57', 'KPR': '0.56', 'APR': '0.16', 'FKPR': '0.16', 'KMAX': '14'}","{'RND': '38', 'KPR': '0.61', 'APR': '0.32', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '57', 'KPR': '0.65', 'APR': '0.18', 'FKPR': '0.11', 'KMAX': '15'}","{'RND': '40', 'KPR': '0.75', 'APR': '0.18', 'FKPR': '0.13', 'KMAX': '17'}","{'RND': '66', 'KPR': '0.92', 'APR': '0.20', 'FKPR': '0.15', 'KMAX': '22'}"
19231,Kibojn,"{'RND': '66', 'KPR': '0.61', 'APR': '0.33', 'FKPR': '0.09', 'KMAX': '14'}","{'RND': '43', 'KPR': '0.60', 'APR': '0.56', 'FKPR': '0.02', 'KMAX': '18'}","{'RND': '57', 'KPR': '0.44', 'APR': '0.25', 'FKPR': '0.02', 'KMAX': '14'}","{'RND': '38', 'KPR': '0.84', 'APR': '0.32', 'FKPR': '0.03', 'KMAX': '20'}","{'RND': '57', 'KPR': '0.75', 'APR': '0.44', 'FKPR': '0.02', 'KMAX': '23'}","{'RND': '40', 'KPR': '0.68', 'APR': '0.23', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '66', 'KPR': '0.76', 'APR': '0.32', 'FKPR': '0.05', 'KMAX': '19'}"
18702,Deadly10,"{'RND': '66', 'KPR': '0.52', 'APR': '0.62', 'FKPR': '0.02', 'KMAX': '14'}","{'RND': '43', 'KPR': '0.88', 'APR': '0.21', 'FKPR': '0.23', 'KMAX': '26'}","{'RND': '57', 'KPR': '0.63', 'APR': '0.18', 'FKPR': '0.11', 'KMAX': '14'}","{'RND': '38', 'KPR': '0.87', 'APR': '0.05', 'FKPR': '0.16', 'KMAX': '17'}","{'RND': '57', 'KPR': '0.58', 'APR': '0.23', 'FKPR': '0.11', 'KMAX': '17'}","{'RND': '40', 'KPR': '0.65', 'APR': '0.10', 'FKPR': '0.10', 'KMAX': '19'}","{'RND': '66', 'KPR': '0.65', 'APR': '0.20', 'FKPR': '0.17', 'KMAX': '18'}"
3268,vibhoRR,"{'RND': '66', 'KPR': '0.79', 'APR': '0.17', 'FKPR': '0.09', 'KMAX': '22'}","{'RND': '43', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': '36', 'KPR': '0.61', 'APR': '0.36', 'FKPR': '0.11', 'KMAX': '14'}","{'RND': '16', 'KPR': '0.94', 'APR': '0.56', 'FKPR': '0.25', 'KMAX': '15'}","{'RND': '37', 'KPR': '0.54', 'APR': '0.30', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '20', 'KPR': '0.35', 'APR': '0.25', 'FKPR': '0.05', 'KMAX': '7'}","{'RND': '46', 'KPR': '0.50', 'APR': '0.26', 'FKPR': '0.11', 'KMAX': '14'}"
3281,psy,"{'RND': '21', 'KPR': '0.71', 'APR': '0.48', 'FKPR': '0.05', 'KMAX': '15'}",,"{'RND': '39', 'KPR': '0.92', 'APR': '0.28', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '22', 'KPR': '0.55', 'APR': '0.45', 'FKPR': '0.00', 'KMAX': '12'}","{'RND': '20', 'KPR': '0.70', 'APR': '0.25', 'FKPR': '0.20', 'KMAX': '14'}","{'RND': '40', 'KPR': '0.53', 'APR': '0.35', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': '20', 'KPR': '0.65', 'APR': '0.25', 'FKPR': '0.00', 'KMAX': '13'}"
4321,ceNder,"{'RND': '48', 'KPR': '0.52', 'APR': '0.25', 'FKPR': '0.08', 'KMAX': '13'}","{'RND': '41', 'KPR': '0.76', 'APR': '0.27', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '62', 'KPR': '0.71', 'APR': '0.32', 'FKPR': '0.06', 'KMAX': '20'}",,"{'RND': '107', 'KPR': '0.60', 'APR': '0.30', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': '22', 'KPR': '0.64', 'APR': '0.32', 'FKPR': '0.09', 'KMAX': '14'}","{'RND': '17', 'KPR': '0.12', 'APR': '0.24', 'FKPR': '0.00', 'KMAX': '2'}"
2168,trexx,"{'RND': '20', 'KPR': '0.75', 'APR': '0.50', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': '22', 'KPR': '0.82', 'APR': '0.32', 'FKPR': '0.14', 'KMAX': '18'}","{'RND': '62', 'KPR': '0.74', 'APR': '0.76', 'FKPR': '0.10', 'KMAX': '21'}",,"{'RND': '64', 'KPR': '0.56', 'APR': '0.41', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '22', 'KPR': '0.59', 'APR': '0.41', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': '17', 'KPR': '0.35', 'APR': '0.47', 'FKPR': '0.06', 'KMAX': '6'}"
11134,Kicks,"{'RND': '48', 'KPR': '0.67', 'APR': '0.42', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '41', 'KPR': '0.66', 'APR': '0.51', 'FKPR': '0.00', 'KMAX': '14'}","{'RND': '62', 'KPR': '0.60', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '18'}",,"{'RND': '107', 'KPR': '0.66', 'APR': '0.36', 'FKPR': '0.03', 'KMAX': '24'}","{'RND': '22', 'KPR': '0.55', 'APR': '0.32', 'FKPR': '0.05', 'KMAX': '12'}","{'RND': '17', 'KPR': '0.53', 'APR': '0.12', 'FKPR': '0.06', 'KMAX': '9'}"
21610,runneR,"{'RND': '48', 'KPR': '0.69', 'APR': '0.25', 'FKPR': '0.15', 'KMAX': '27'}","{'RND': '41', 'KPR': '0.66', 'APR': '0.27', 'FKPR': '0.17', 'KMAX': '14'}","{'RND': '62', 'KPR': '0.77', 'APR': '0.27', 'FKPR': '0.18', 'KMAX': '22'}",,"{'RND': '107', 'KPR': '0.69', 'APR': '0.21', 'FKPR': '0.16', 'KMAX': '19'}","{'RND': '22', 'KPR': '0.86', 'APR': '0.18', 'FKPR': '0.18', 'KMAX': '19'}","{'RND': '17', 'KPR': '1.00', 'APR': '0.06', 'FKPR': '0.24', 'KMAX': '17'}"
312,Sayf,"{'RND': '48', 'KPR': '0.85', 'APR': '0.52', 'FKPR': '0.15', 'KMAX': '27'}","{'RND': '41', 'KPR': '0.83', 'APR': '0.22', 'FKPR': '0.15', 'KMAX': '19'}","{'RND': '62', 'KPR': '0.74', 'APR': '0.13', 'FKPR': '0.08', 'KMAX': '18'}",,"{'RND': '107', 'KPR': '0.93', 'APR': '0.27', 'FKPR': '0.14', 'KMAX': '22'}","{'RND': '22', 'KPR': '0.77', 'APR': '0.27', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '17', 'KPR': '0.65', 'APR': '0.18', 'FKPR': '0.00', 'KMAX': '11'}"
565,starxo,"{'RND': '20', 'KPR': '0.50', 'APR': '0.50', 'FKPR': '0.05', 'KMAX': '10'}","{'RND': '36', 'KPR': '0.53', 'APR': '0.28', 'FKPR': '0.14', 'KMAX': '13'}","{'RND': '33', 'KPR': '0.48', 'APR': '0.33', 'FKPR': '0.06', 'KMAX': '10'}","{'RND': '22', 'KPR': '0.36', 'APR': '0.14', 'FKPR': '0.14', 'KMAX': '8'}","{'RND': '39', 'KPR': '0.56', 'APR': '0.28', 'FKPR': '0.05', 'KMAX': '12'}","{'RND': '44', 'KPR': '0.61', 'APR': '0.39', 'FKPR': '0.11', 'KMAX': '14'}",
14681,kamo,"{'RND': '20', 'KPR': '0.45', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '9'}","{'RND': '36', 'KPR': '0.31', 'APR': '0.11', 'FKPR': '0.14', 'KMAX': '7'}","{'RND': '33', 'KPR': '0.64', 'APR': '0.12', 'FKPR': '0.18', 'KMAX': '16'}","{'RND': '22', 'KPR': '0.64', 'APR': '0.27', 'FKPR': '0.14', 'KMAX': '14'}","{'RND': '39', 'KPR': '0.64', 'APR': '0.10', 'FKPR': '0.18', 'KMAX': '15'}","{'RND': '44', 'KPR': '0.57', 'APR': '0.14', 'FKPR': '0.07', 'KMAX': '16'}",
451,ShadoW,"{'RND': '20', 'KPR': '0.75', 'APR': '0.35', 'FKPR': '0.05', 'KMAX': '15'}","{'RND': '36', 'KPR': '0.78', 'APR': '0.14', 'FKPR': '0.06', 'KMAX': '18'}","{'RND': '33', 'KPR': '0.48', 'APR': '0.09', 'FKPR': '0.06', 'KMAX': '11'}","{'RND': '22', 'KPR': '0.59', 'APR': '0.32', 'FKPR': '0.00', 'KMAX': '13'}","{'RND': '39', 'KPR': '0.36', 'APR': '0.28', 'FKPR': '0.03', 'KMAX': '9'}","{'RND': '44', 'KPR': '0.43', 'APR': '0.14', 'FKPR': '0.09', 'KMAX': '11'}",
5550,grubinho,"{'RND': '20', 'KPR': '0.45', 'APR': '0.40', 'FKPR': '0.10', 'KMAX': '9'}","{'RND': '36', 'KPR': '0.61', 'APR': '0.19', 'FKPR': '0.03', 'KMAX': '13'}","{'RND': '33', 'KPR': '0.64', 'APR': '0.15', 'FKPR': '0.12', 'KMAX': '13'}","{'RND': '22', 'KPR': '0.68', 'APR': '0.23', 'FKPR': '0.18', 'KMAX': '15'}","{'RND': '39', 'KPR': '0.74', 'APR': '0.28', 'FKPR': '0.10', 'KMAX': '15'}","{'RND': '44', 'KPR': '0.82', 'APR': '0.45', 'FKPR': '0.05', 'KMAX': '22'}",
1428,sheydos,"{'RND': '20', 'KPR': '0.85', 'APR': '0.05', 'FKPR': '0.10', 'KMAX': '17'}","{'RND': '36', 'KPR': '0.53', 'APR': '0.19', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': '33', 'KPR': '0.45', 'APR': '0.09', 'FKPR': '0.03', 'KMAX': '9'}","{'RND': '22', 'KPR': '0.77', 'APR': '0.05', 'FKPR': '0.05', 'KMAX': '17'}","{'RND': '39', 'KPR': '0.44', 'APR': '0.13', 'FKPR': '0.03', 'KMAX': '10'}","{'RND': '44', 'KPR': '0.57', 'APR': '0.16', 'FKPR': '0.05', 'KMAX': '13'}",
